code_commune;nom_commune;region;departement;population;strate_population;commune_rurale;commune_montagne;commune_touristique;tranche_revenu_habitant;recettes_fonctionnement_par_hab;depenses_fonctionnement_par_hab;frais_personnel_par_hab;depenses_equipement_par_hab;epargne_brute_par_hab;encours_dette_par_hab;dotation_etat_par_hab;impots_locaux_par_hab
16015;Angoulême;Nouvelle-Aquitaine;Charente;43290;8;Non;Non;Non;1;1833.76;1589.08;981.66;401.44;244.68;1385.47;283.02;1133.02
01053;Bourg-en-Bresse;Auvergne-Rhône-Alpes;Ain;42853;8;Non;Non;Non;1;1474.34;1319.49;832.52;462.98;154.85;1171.93;186.7;915.06
69029;Bron;Auvergne-Rhône-Alpes;Rhône;42645;8;Non;Non;Non;1;1108.36;970.24;567.35;202.2;138.12;308.38;108.64;833.66
62041;Arras;Hauts-de-France;Pas-de-Calais;42482;8;Non;Non;Non;1;1584.31;1327.97;835.93;198.87;256.34;890.23;281.69;931.04
30007;Alès;Occitanie;Gard;42452;8;Non;Non;Non;1;1151.15;948.85;512.35;216.96;202.3;1074.92;386.55;520.12
06030;Le Cannet;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;42246;8;Non;Non;Oui;2;1468.04;1288.87;751.06;410.46;179.17;1675.64;101.09;986.66
05061;Gap;Provence-Alpes-Côte d'Azur;Hautes-Alpes;42176;8;Non;Oui;Oui;2;1407.52;1043.19;565.95;199.69;364.34;940.69;182.38;883.74
60159;Compiègne;Hauts-de-France;Oise;41643;8;Non;Non;Oui;2;1479.15;1305.18;847.23;290.09;173.98;818.9;152.32;984.39
57672;Thionville;Grand Est;Moselle;41534;8;Non;Non;Non;2;1403.92;1159.52;677.18;349.08;244.4;1585.11;169.32;887.97
77288;Melun;Île-de-France;Seine-et-Marne;41139;8;Non;Non;Non;1;1812.57;1635.64;1069.6;473.75;176.93;2334.34;398.4;1038.52
59650;Wattrelos;Hauts-de-France;Nord;41070;8;Non;Non;Non;1;1322.58;1255.55;837.6;88.25;67.04;1353.2;425.92;667.09
92007;Bagneux;Île-de-France;Hauts-de-Seine;41070;8;Non;Non;Non;1;1874.81;1615.02;1050.64;293.53;259.78;1382.27;271.1;1128.1
26198;Montélimar;Auvergne-Rhône-Alpes;Drôme;41052;8;Non;Non;Oui;2;1035.19;844.12;406.15;209.62;191.07;918.11;112.61;637.79
64024;Anglet;Nouvelle-Aquitaine;Pyrénées-Atlantiques;40840;8;Non;Non;Oui;3;1435.45;1174.56;713.83;396.5;260.89;1049.24;75.0;943.7
62160;Boulogne-sur-Mer;Hauts-de-France;Pas-de-Calais;40687;8;Non;Non;Oui;1;1777.94;1466.89;864.73;361.48;311.05;1257.87;396.64;915.08
97213;Le Lamentin;Martinique;Martinique;40685;8;Non;Oui;Non;1;1750.8;1667.0;976.17;120.3;83.8;564.24;179.33;795.27
31149;Colomiers;Occitanie;Haute-Garonne;40529;8;Non;Non;Non;2;1693.47;1609.55;1142.42;143.49;83.91;471.58;39.92;1131.96
59178;Douai;Hauts-de-France;Nord;40471;8;Non;Non;Non;1;1550.9;1383.49;779.71;320.5;167.42;732.6;380.65;932.25
83050;Draguignan;Provence-Alpes-Côte d'Azur;Var;40344;8;Non;Non;Oui;2;1126.51;939.31;585.74;248.35;187.21;820.76;176.81;718.75
93032;Gagny;Île-de-France;Seine-Saint-Denis;39860;8;Non;Non;Non;2;1286.31;1034.59;638.11;268.43;251.72;217.57;243.29;781.73
28085;Chartres;Centre-Val de Loire;Eure-et-Loir;39698;8;Non;Non;Oui;2;1825.4;1536.6;791.92;493.83;288.8;4230.43;151.74;1137.59
78498;Poissy;Île-de-France;Yvelines;39475;8;Non;Non;Non;2;1643.87;1429.23;876.34;204.68;214.64;551.62;36.35;1113.13
59378;Marcq-en-Barœul;Hauts-de-France;Nord;39183;8;Non;Non;Non;4;1295.33;1097.78;715.29;401.52;197.55;0.28;43.58;871.77
37122;Joué-lès-Tours;Centre-Val de Loire;Indre-et-Loire;38856;8;Non;Non;Non;1;1287.63;1260.03;817.98;195.39;27.6;986.79;176.81;798.01
97412;Saint-Joseph;La Réunion;La Réunion;38425;8;Non;Oui;Non;0;1340.21;1232.72;660.98;220.34;107.49;1060.24;227.01;436.75
93072;Stains;Île-de-France;Seine-Saint-Denis;38361;8;Non;Non;Non;0;1645.07;1403.5;947.86;341.78;241.57;1356.67;561.6;831.77
38421;Saint-Martin-d'Hères;Auvergne-Rhône-Alpes;Isère;38200;8;Non;Oui;Non;1;1518.85;1337.27;968.91;352.54;181.58;826.25;263.44;934.73
77373;Pontault-Combault;Île-de-France;Seine-et-Marne;37825;8;Non;Non;Non;2;1366.22;1189.24;831.87;235.94;176.98;798.11;126.31;926.48
93078;Villepinte;Île-de-France;Seine-Saint-Denis;37796;8;Non;Non;Non;1;1699.78;1559.64;1022.5;327.25;140.15;880.65;131.26;1315.61
95252;Franconville;Île-de-France;Val-d'Oise;37564;8;Non;Non;Non;2;1291.2;1225.55;822.62;337.49;65.65;940.04;167.3;756.08
97410;Saint-Benoît;La Réunion;La Réunion;37285;8;Non;Oui;Non;0;1685.12;1452.37;1018.24;169.17;232.75;846.51;258.16;674.67
38151;Échirolles;Auvergne-Rhône-Alpes;Isère;37144;8;Non;Non;Non;1;1452.62;1325.62;796.42;193.5;126.99;996.54;138.06;1095.22
74012;Annemasse;Auvergne-Rhône-Alpes;Haute-Savoie;36978;8;Non;Non;Oui;2;1493.28;1271.06;755.4;358.5;222.23;922.19;140.1;559.56
74281;Thonon-les-Bains;Auvergne-Rhône-Alpes;Haute-Savoie;36973;8;Non;Non;Oui;3;1447.94;1145.99;592.14;563.12;301.95;1422.68;120.31;816.02
33550;Villenave-d'Ornon;Nouvelle-Aquitaine;Gironde;36959;8;Non;Non;Non;2;1263.06;1081.95;726.35;156.92;181.1;492.11;82.87;794.15
92020;Châtillon;Île-de-France;Hauts-de-Seine;36934;8;Non;Non;Non;3;1605.1;1477.76;996.24;166.66;127.34;1922.01;75.05;1102.37
91589;Savigny-sur-Orge;Île-de-France;Essonne;36823;8;Non;Non;Non;2;1237.65;1036.99;644.89;242.49;200.66;705.98;176.75;770.28
69264;Villefranche-sur-Saône;Auvergne-Rhône-Alpes;Rhône;36710;8;Non;Non;Non;1;1345.21;1134.88;690.62;457.34;210.33;393.29;209.87;801.17
83118;Saint-Raphaël;Provence-Alpes-Côte d'Azur;Var;36628;8;Non;Non;Oui;3;1919.22;1698.01;939.84;425.82;221.22;1969.38;103.78;1136.07
93073;Tremblay-en-France;Île-de-France;Seine-Saint-Denis;36624;8;Non;Non;Non;1;2956.49;2591.16;1674.64;431.02;365.33;189.27;14.64;2282.16
60175;Creil;Hauts-de-France;Oise;36428;8;Non;Non;Non;0;1449.72;1347.15;832.03;321.49;102.58;969.22;644.83;523.52
13028;La Ciotat;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;36374;8;Non;Non;Oui;3;1808.07;1529.27;870.74;259.05;278.8;912.94;128.5;1165.33
93006;Bagnolet;Île-de-France;Seine-Saint-Denis;36166;8;Non;Non;Non;1;2077.57;1808.73;1195.44;185.32;268.84;4102.62;141.66;1554.01
91549;Sainte-Geneviève-des-Bois;Île-de-France;Essonne;36140;8;Non;Non;Non;2;1309.07;1201.29;794.47;147.86;107.79;1160.36;129.39;764.49
93050;Neuilly-sur-Marne;Île-de-France;Seine-Saint-Denis;36028;8;Non;Non;Non;1;1437.26;1372.52;909.95;324.0;64.74;218.07;298.55;749.72
91027;Athis-Mons;Île-de-France;Essonne;36001;8;Non;Non;Non;2;1278.61;1143.43;771.15;136.7;135.18;539.4;230.84;741.16
78172;Conflans-Sainte-Honorine;Île-de-France;Yvelines;35946;8;Non;Non;Non;2;1494.96;1233.63;804.95;309.98;261.33;1144.83;51.85;979.2
67180;Haguenau;Grand Est;Bas-Rhin;35757;8;Non;Non;Non;2;972.23;803.15;357.54;271.55;169.08;1524.98;79.25;556.28
91477;Palaiseau;Île-de-France;Essonne;35568;8;Non;Non;Non;3;1307.71;1230.52;826.88;155.77;77.18;881.16;112.66;853.48
89024;Auxerre;Bourgogne-Franche-Comté;Yonne;35554;8;Non;Non;Non;1;1322.69;1168.63;551.44;244.74;154.07;1703.14;231.42;803.07
03185;Montluçon;Auvergne-Rhône-Alpes;Allier;35431;8;Non;Non;Non;1;1520.61;1348.58;874.83;264.65;172.04;1019.82;270.42;927.97
42207;Saint-Chamond;Auvergne-Rhône-Alpes;Loire;35253;8;Non;Oui;Non;1;1344.74;1227.96;763.81;354.85;116.78;681.36;322.16;741.28
83129;Six-Fours-les-Plages;Provence-Alpes-Côte d'Azur;Var;35154;8;Non;Non;Oui;3;1362.72;1093.62;662.07;314.17;269.1;1485.77;118.67;810.99
97413;Saint-Leu;La Réunion;La Réunion;35062;8;Non;Oui;Oui;1;1289.22;1152.75;746.72;104.61;136.46;1242.79;203.37;459.79
94078;Villeneuve-Saint-Georges;Île-de-France;Val-de-Marne;34992;8;Non;Non;Non;0;1430.03;1290.0;910.13;112.11;140.02;1100.01;340.82;809.34
69282;Meyzieu;Auvergne-Rhône-Alpes;Rhône;34941;8;Non;Non;Non;2;1163.01;922.01;630.82;285.64;241.0;453.24;51.69;807.29
71270;Mâcon;Bourgogne-Franche-Comté;Saône-et-Loire;34663;8;Non;Non;Oui;1;1685.29;1445.65;890.8;500.24;239.63;1576.5;220.37;1064.84
42187;Roanne;Auvergne-Rhône-Alpes;Loire;34547;8;Non;Non;Non;1;1420.88;1115.55;677.62;591.39;305.33;410.92;205.77;880.73
97418;Sainte-Marie;La Réunion;La Réunion;34511;8;Non;Oui;Non;1;1642.5;1506.3;982.7;91.4;136.19;1134.35;193.75;711.13
92019;Châtenay-Malabry;Île-de-France;Hauts-de-Seine;34378;8;Non;Non;Non;3;1349.24;1244.71;736.83;980.24;104.53;1874.97;175.26;815.48
94052;Nogent-sur-Marne;Île-de-France;Val-de-Marne;34278;8;Non;Non;Non;4;1397.33;1254.65;694.38;243.02;142.68;798.96;87.41;877.66
58194;Nevers;Bourgogne-Franche-Comté;Nièvre;34069;8;Non;Non;Oui;1;1658.7;1454.36;926.18;203.18;204.34;1357.71;282.36;1049.18
67447;Schiltigheim;Grand Est;Bas-Rhin;33978;8;Non;Non;Non;1;1101.09;937.67;577.8;283.33;163.42;713.04;159.01;700.68
94058;Le Perreux-sur-Marne;Île-de-France;Val-de-Marne;33891;8;Non;Non;Non;4;1290.74;1119.66;653.66;454.47;171.08;376.41;86.11;825.58
26281;Romans-sur-Isère;Auvergne-Rhône-Alpes;Drôme;33778;8;Non;Non;Non;1;1395.42;1149.17;664.23;426.94;246.25;1976.26;173.67;877.61
88160;Épinal;Grand Est;Vosges;33706;8;Non;Non;Oui;1;1582.62;1439.52;876.11;272.19;143.1;1662.25;308.76;836.93
13117;Vitrolles;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;33701;8;Non;Non;Non;2;2207.29;2029.81;1441.5;676.04;177.48;1089.67;47.8;1693.34
97307;Matoury;Guyane;Guyane;33696;8;Non;Non;Non;0;1176.19;1144.43;419.84;324.19;31.76;508.42;219.05;267.13
47001;Agen;Nouvelle-Aquitaine;Lot-et-Garonne;33464;8;Non;Non;Non;1;1409.96;1195.58;714.91;706.6;214.39;650.16;313.73;748.5
97408;La Possession;La Réunion;La Réunion;33405;8;Non;Oui;Non;2;1501.07;1326.03;889.82;255.94;175.04;1865.28;204.11;606.8
78440;Les Mureaux;Île-de-France;Yvelines;33362;8;Non;Non;Non;1;1886.56;1627.46;1031.06;369.91;259.1;1927.98;361.59;934.71
97407;Le Port;La Réunion;La Réunion;33235;8;Non;Non;Non;0;2052.31;1962.54;1156.89;506.74;89.77;909.23;181.91;919.42
78311;Houilles;Île-de-France;Yvelines;33147;8;Non;Non;Non;3;1293.43;1204.62;777.45;205.48;88.82;219.75;130.93;767.5
95500;Pontoise;Île-de-France;Val-d'Oise;32891;8;Non;Non;Non;2;1266.18;1105.91;688.71;288.28;160.27;712.56;167.66;778.07
59122;Cambrai;Hauts-de-France;Nord;32794;8;Non;Non;Non;1;1184.2;995.04;509.93;236.74;189.16;1172.36;348.37;601.18
78621;Trappes;Île-de-France;Yvelines;32759;8;Non;Non;Non;1;1759.17;1592.16;1033.2;404.48;167.01;1292.76;440.97;896.93
97610;Koungou;Mayotte;Mayotte;32752;8;Non;Non;Non;0;773.44;630.7;403.49;480.36;142.75;130.21;274.5;124.47
78423;Montigny-le-Bretonneux;Île-de-France;Yvelines;32741;8;Non;Non;Non;3;1410.01;1401.13;969.98;338.69;8.89;339.12;54.79;928.73
13054;Marignane;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;32612;8;Non;Non;Non;2;1412.48;1155.92;717.02;364.63;256.56;647.56;121.29;898.94
33449;Saint-Médard-en-Jalles;Nouvelle-Aquitaine;Gironde;32328;8;Non;Non;Non;2;1309.96;1163.47;734.56;321.19;146.49;803.95;19.04;853.09
86066;Châtellerault;Nouvelle-Aquitaine;Vienne;32286;8;Non;Non;Non;1;1340.85;1172.09;629.54;243.35;168.75;811.25;184.96;852.53
94038;L'Haÿ-les-Roses;Île-de-France;Val-de-Marne;32244;8;Non;Non;Non;2;1376.48;1068.35;588.14;142.78;308.13;1223.24;144.69;968.96
78158;Le Chesnay-Rocquencourt;Île-de-France;Yvelines;31871;8;Non;Non;Non;5;1415.77;1153.24;736.75;219.48;262.53;684.73;64.35;834.17
95063;Bezons;Île-de-France;Val-d'Oise;31795;8;Non;Non;Non;2;1620.55;1446.72;1037.5;479.73;173.83;1431.55;135.13;1141.89
62498;Lens;Hauts-de-France;Pas-de-Calais;31648;8;Non;Non;Non;1;1705.06;1396.09;862.76;573.62;308.97;1034.65;510.88;935.75
91657;Vigneux-sur-Seine;Île-de-France;Essonne;31575;8;Non;Non;Non;1;1323.18;1193.46;811.34;137.88;129.72;855.77;404.93;654.74
95306;Herblay-sur-Seine;Île-de-France;Val-d'Oise;31545;8;Non;Non;Non;2;1343.71;1203.4;778.72;536.06;140.31;1311.65;77.89;920.97
24322;Périgueux;Nouvelle-Aquitaine;Dordogne;31476;8;Non;Non;Oui;1;1404.88;1203.08;770.93;236.99;201.8;1010.35;273.44;924.45
97103;Baie-Mahault;Guadeloupe;Guadeloupe;31335;8;Non;Non;Non;2;2392.68;2248.69;1550.43;575.92;143.99;837.25;120.18;1213.43
78490;Plaisir;Île-de-France;Yvelines;31303;8;Non;Non;Non;2;1431.31;1271.99;790.92;335.4;159.32;2162.08;26.99;1010.82
40192;Mont-de-Marsan;Nouvelle-Aquitaine;Landes;31220;8;Non;Non;Non;1;987.39;883.6;423.95;141.62;103.79;1311.95;195.59;438.82
95280;Goussainville;Île-de-France;Val-d'Oise;31211;8;Non;Non;Non;1;1618.31;1427.79;959.04;392.69;190.53;1863.37;283.33;999.01
28134;Dreux;Centre-Val de Loire;Eure-et-Loir;31165;8;Non;Non;Non;1;1765.7;1645.56;818.96;425.3;120.14;1712.68;477.78;856.43
92046;Malakoff;Île-de-France;Hauts-de-Seine;31151;8;Non;Non;Non;2;1636.12;1436.17;991.36;236.54;199.95;1326.83;110.26;947.8
91687;Viry-Châtillon;Île-de-France;Essonne;31079;8;Non;Non;Non;2;1406.51;1291.48;803.49;133.8;115.02;990.53;199.89;854.33
69286;Rillieux-la-Pape;Auvergne-Rhône-Alpes;Rhône;31063;8;Non;Non;Non;1;1368.13;1198.99;660.82;426.03;169.14;802.58;430.47;701.77
73008;Aix-les-Bains;Auvergne-Rhône-Alpes;Savoie;31040;8;Non;Non;Oui;2;1504.13;1303.43;814.43;190.67;200.7;1262.4;101.22;802.73
33039;Bègles;Nouvelle-Aquitaine;Gironde;30991;8;Non;Non;Non;2;1104.31;968.97;598.09;146.73;135.35;162.46;108.06;673.19
06083;Menton;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;30981;8;Non;Non;Oui;2;2030.85;1808.13;1077.81;390.81;222.72;1648.71;189.38;1158.27
94073;Thiais;Île-de-France;Val-de-Marne;30910;8;Non;Non;Non;2;1240.56;1076.78;588.88;240.49;163.77;1241.23;78.09;941.71
93059;Pierrefitte-sur-Seine;Île-de-France;Seine-Saint-Denis;30908;8;Non;Non;Non;0;1462.46;1332.67;890.9;347.28;129.79;1346.4;392.17;798.65
94016;Cachan;Île-de-France;Val-de-Marne;30714;8;Non;Non;Non;2;1513.75;1317.02;880.69;215.96;196.73;1549.84;153.41;1021.66
78146;Chatou;Île-de-France;Yvelines;30654;8;Non;Non;Non;5;1277.54;1126.78;734.3;500.84;150.76;632.05;65.48;754.95
92064;Saint-Cloud;Île-de-France;Hauts-de-Seine;30610;8;Non;Non;Non;5;1465.08;1323.69;722.51;417.19;141.39;1068.61;20.06;895.58
93077;Villemomble;Île-de-France;Seine-Saint-Denis;30590;8;Non;Non;Non;2;1309.95;1220.04;789.53;249.62;89.91;21.69;232.31;742.24
62510;Liévin;Hauts-de-France;Pas-de-Calais;30475;8;Non;Non;Non;1;1677.48;1374.4;684.12;595.4;303.08;1415.07;630.74;756.81
38544;Vienne;Auvergne-Rhône-Alpes;Isère;30334;8;Non;Non;Non;2;1461.95;1273.14;780.73;360.33;188.81;1086.57;183.05;805.96
54547;Vandœuvre-lès-Nancy;Grand Est;Meurthe-et-Moselle;30223;8;Non;Non;Oui;1;1217.3;1116.97;716.38;130.66;100.32;277.89;456.77;536.5
92060;Le Plessis-Robinson;Île-de-France;Hauts-de-Seine;30215;8;Non;Non;Non;3;1988.65;1741.61;950.8;1344.06;247.04;2542.09;12.4;1388.13
77445;Savigny-le-Temple;Île-de-France;Seine-et-Marne;30212;8;Non;Non;Non;1;1428.15;1377.79;1020.58;383.28;50.35;516.31;315.95;774.3
93063;Romainville;Île-de-France;Seine-Saint-Denis;30171;8;Non;Non;Non;1;1687.56;1353.91;845.43;283.59;333.65;1168.4;183.55;1100.96
94018;Charenton-le-Pont;Île-de-France;Val-de-Marne;30086;8;Non;Non;Non;4;1728.84;1584.05;962.36;614.09;144.79;111.42;1.35;1174.33
34003;Agde;Occitanie;Hérault;30000;8;Non;Non;Oui;2;2682.22;2188.28;1264.72;712.55;493.94;3033.02;336.32;1443.65
84031;Carpentras;Provence-Alpes-Côte d'Azur;Vaucluse;29949;8;Non;Non;Oui;1;1439.59;1338.3;747.89;464.93;101.29;2845.79;235.0;862.19
78297;Guyancourt;Île-de-France;Yvelines;29932;8;Non;Non;Non;2;1529.57;1383.82;986.73;173.71;145.75;386.81;43.93;1121.63
91521;Ris-Orangis;Île-de-France;Essonne;29927;8;Non;Non;Non;1;1308.42;1192.95;818.6;202.58;115.48;1055.14;142.5;858.44
92035;La Garenne-Colombes;Île-de-France;Hauts-de-Seine;29889;8;Non;Non;Non;4;1644.43;1389.13;832.37;405.42;255.3;443.99;33.61;1150.02
59392;Maubeuge;Hauts-de-France;Nord;29872;8;Non;Non;Oui;0;1582.15;1432.0;820.02;304.5;150.15;2877.3;502.67;775.19
91691;Yerres;Île-de-France;Essonne;29527;8;Non;Non;Non;3;1341.53;1083.59;652.81;480.39;257.94;891.8;180.88;837.35
76681;Sotteville-lès-Rouen;Normandie;Seine-Maritime;29513;8;Non;Non;Non;1;1290.48;1175.32;731.5;160.62;115.15;861.41;179.19;821.36
38053;Bourgoin-Jallieu;Auvergne-Rhône-Alpes;Isère;29443;8;Non;Non;Non;1;1324.37;1126.22;727.04;360.8;198.16;808.63;77.71;851.13
84087;Orange;Provence-Alpes-Côte d'Azur;Vaucluse;29437;8;Non;Non;Oui;1;1276.44;1144.8;657.78;391.66;131.64;1.42;165.03;761.35
02722;Soissons;Hauts-de-France;Aisne;29363;8;Non;Non;Non;1;1549.62;1269.65;809.48;932.24;279.96;691.65;451.06;802.58
06123;Saint-Laurent-du-Var;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;29352;8;Non;Non;Oui;3;1557.63;1363.09;856.3;181.91;194.54;1205.86;46.24;1048.59
95219;Ermont;Île-de-France;Val-d'Oise;29183;8;Non;Non;Non;2;1362.26;1216.78;704.3;327.32;145.48;301.76;235.97;755.46
92009;Bois-Colombes;Île-de-France;Hauts-de-Seine;29082;8;Non;Non;Non;4;1782.06;1576.87;1011.49;408.08;205.19;1708.57;49.85;1179.51
69275;Décines-Charpieu;Auvergne-Rhône-Alpes;Rhône;29069;8;Non;Non;Non;1;1169.31;1063.64;724.23;232.38;105.67;705.64;57.8;894.43
94079;Villiers-sur-Marne;Île-de-France;Val-de-Marne;29014;8;Non;Non;Non;2;1669.14;1588.82;1086.01;274.35;80.32;1884.96;194.68;1081.5
93014;Clichy-sous-Bois;Île-de-France;Seine-Saint-Denis;28874;8;Non;Non;Non;0;1920.03;1814.9;994.82;628.36;105.13;828.64;877.09;762.32
91201;Draveil;Île-de-France;Essonne;28867;8;Non;Non;Non;2;1152.42;1156.35;759.32;239.83;-3.93;676.81;196.92;617.9
94034;Fresnes;Île-de-France;Val-de-Marne;28822;8;Non;Non;Non;2;1428.87;1240.54;879.54;105.65;188.32;809.12;146.55;963.22
31557;Tournefeuille;Occitanie;Haute-Garonne;28732;8;Non;Non;Non;3;1267.86;1117.28;581.81;188.06;150.58;713.94;85.3;816.91
76217;Dieppe;Normandie;Seine-Maritime;28709;8;Non;Non;Oui;1;1886.2;1740.3;1094.51;318.66;145.9;1847.46;397.34;982.72
76575;Saint-Étienne-du-Rouvray;Normandie;Seine-Maritime;28573;8;Non;Non;Non;1;1670.18;1586.46;1020.41;325.18;83.72;1328.86;315.24;915.12
95680;Villiers-le-Bel;Île-de-France;Val-d'Oise;28540;8;Non;Non;Non;0;1726.86;1403.61;864.93;397.87;323.25;1064.31;684.9;685.81
91286;Grigny;Île-de-France;Essonne;28299;8;Non;Non;Non;0;1818.55;1626.4;1103.76;294.32;192.15;987.67;665.75;784.45
44190;Saint-Sébastien-sur-Loire;Pays de la Loire;Loire-Atlantique;28169;8;Non;Non;Non;2;1270.79;1117.52;780.81;263.95;153.27;138.95;151.78;834.85
92075;Vanves;Île-de-France;Hauts-de-Seine;28131;8;Non;Non;Non;3;1400.59;1320.64;899.54;617.19;79.95;672.99;52.36;957.81
93047;Montfermeil;Île-de-France;Seine-Saint-Denis;28058;8;Non;Non;Non;1;1565.22;1217.44;771.23;583.35;347.78;1428.1;330.4;894.4
94044;Limeil-Brévannes;Île-de-France;Val-de-Marne;27945;8;Non;Non;Non;1;1163.28;961.98;641.46;221.45;201.3;1396.54;149.21;766.76
44114;Orvault;Pays de la Loire;Loire-Atlantique;27908;8;Non;Non;Non;2;1285.11;1136.11;837.67;220.69;149.0;773.17;87.31;854.56
59328;Lambersart;Hauts-de-France;Nord;27835;8;Non;Non;Non;3;1154.3;1015.6;609.47;76.84;138.7;497.6;201.45;751.61
91103;Brétigny-sur-Orge;Île-de-France;Essonne;27733;8;Non;Non;Non;2;1337.3;1148.48;763.16;415.07;188.82;854.3;85.71;885.77
78517;Rambouillet;Île-de-France;Yvelines;27636;8;Non;Non;Oui;3;1452.04;1308.19;748.09;414.48;143.85;1339.38;53.34;1073.63
06155;Vallauris;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;27543;8;Non;Non;Oui;2;1604.56;1386.21;879.28;160.79;218.35;1600.82;57.18;1073.82
49328;Saumur;Pays de la Loire;Maine-et-Loire;27449;8;Non;Non;Oui;2;1460.22;1146.18;672.55;428.53;314.05;1036.87;276.27;722.62
94071;Sucy-en-Brie;Île-de-France;Val-de-Marne;27415;8;Non;Non;Non;3;1462.15;1273.05;720.07;263.81;189.1;1264.6;87.72;1024.29
24037;Bergerac;Nouvelle-Aquitaine;Dordogne;27408;8;Non;Non;Oui;2;1313.09;1154.3;695.82;326.32;158.79;1149.63;187.41;765.3
67218;Illkirch-Graffenstaden;Grand Est;Bas-Rhin;27389;8;Non;Non;Non;2;1055.09;878.99;498.53;243.77;176.1;309.74;49.96;722.73
89387;Sens;Bourgogne-Franche-Comté;Yonne;27203;8;Non;Non;Non;1;1422.47;1313.05;787.49;311.57;109.42;433.56;254.07;826.77
95607;Taverny;Île-de-France;Val-d'Oise;27062;8;Non;Non;Non;2;1338.37;1154.44;795.09;221.82;183.93;675.05;136.99;882.16
77058;Bussy-Saint-Georges;Île-de-France;Seine-et-Marne;26944;8;Non;Non;Non;3;1830.84;1469.7;602.76;634.97;361.15;1306.11;10.45;1425.15
95582;Sannois;Île-de-France;Val-d'Oise;26901;8;Non;Non;Non;2;1386.08;1143.54;667.59;134.75;242.54;824.27;232.96;812.41
15014;Aurillac;Auvergne-Rhône-Alpes;Cantal;26876;8;Non;Oui;Non;2;1494.67;1277.21;813.47;363.9;217.46;857.53;218.33;904.48
97113;Le Gosier;Guadeloupe;Guadeloupe;26833;8;Non;Oui;Oui;2;1599.55;1455.5;1002.78;125.55;144.05;1369.76;240.47;521.53
69149;Oullins-Pierre-Bénite;Auvergne-Rhône-Alpes;Rhône;37288;8;Non;Non;Non;2;1217.05;1035.19;632.97;149.34;181.86;1396.64;99.93;834.11
13063;Miramas;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;26828;8;Non;Non;Non;1;1821.77;1723.74;1004.24;296.67;98.03;284.84;91.29;1528.79
97309;Remire-Montjoly;Guyane;Guyane;26739;8;Non;Non;Non;2;1236.73;1118.58;663.25;214.67;118.15;110.7;213.27;364.15
17415;Saintes;Nouvelle-Aquitaine;Charente-Maritime;26694;8;Non;Non;Oui;2;1283.62;1136.58;619.55;332.41;147.04;1338.45;197.38;852.55
77514;Villeparisis;Île-de-France;Seine-et-Marne;26678;8;Non;Non;Non;1;1227.11;1094.66;707.21;356.54;132.45;238.53;185.81;758.39
84035;Cavaillon;Provence-Alpes-Côte d'Azur;Vaucluse;26648;8;Non;Non;Non;1;1196.48;1005.29;628.65;362.24;191.19;899.69;132.09;873.68
34145;Lunel;Occitanie;Hérault;26627;8;Non;Non;Non;1;1397.06;1153.74;672.79;537.42;243.33;1498.7;281.15;832.98
61001;Alençon;Normandie;Orne;26622;8;Non;Non;Oui;1;1175.49;909.99;522.42;220.9;265.5;411.03;509.67;445.54
33529;La Teste-de-Buch;Nouvelle-Aquitaine;Gironde;26546;8;Non;Non;Oui;3;1619.96;1273.15;771.3;524.26;346.82;911.74;108.83;1055.06
64122;Biarritz;Nouvelle-Aquitaine;Pyrénées-Atlantiques;26508;8;Non;Non;Oui;4;2532.68;1959.93;971.85;521.41;572.76;3009.1;124.89;1324.03
12202;Rodez;Occitanie;Aveyron;26410;8;Non;Non;Oui;2;1364.78;898.16;568.71;799.86;466.62;144.37;118.5;845.79
62427;Hénin-Beaumont;Hauts-de-France;Pas-de-Calais;26366;8;Non;Non;Non;1;1716.78;1348.18;829.39;677.98;368.59;1326.48;316.96;1035.0
25388;Montbéliard;Bourgogne-Franche-Comté;Doubs;26365;8;Non;Non;Non;1;1621.2;1384.94;814.76;352.94;236.26;1145.69;148.58;1133.63
95277;Gonesse;Île-de-France;Val-d'Oise;26228;8;Non;Non;Non;1;1988.96;1685.39;1030.26;492.76;303.57;1541.41;256.77;1319.79
76322;Le Grand-Quevilly;Normandie;Seine-Maritime;26213;8;Non;Non;Non;1;1387.23;1255.46;761.51;286.93;131.77;97.28;270.59;793.28
44215;Vertou;Pays de la Loire;Loire-Atlantique;26140;8;Non;Non;Non;3;1077.72;935.34;618.21;211.32;142.38;259.99;76.47;744.73
33192;Gradignan;Nouvelle-Aquitaine;Gironde;26028;8;Non;Non;Non;2;1200.08;1122.56;728.67;181.65;77.52;935.49;56.19;814.84
31069;Blagnac;Occitanie;Haute-Garonne;26014;8;Non;Non;Non;2;3172.58;2862.41;1722.39;983.3;310.17;448.81;;2214.69
18279;Vierzon;Centre-Val de Loire;Cher;25986;8;Non;Non;Non;1;1657.1;1552.29;874.23;356.83;104.82;1713.62;231.15;871.61
